ID_Commune,Annee,Mois,ID_Structure,Acces_Eau_Potable_Pct,Nb_Centres_Sante,Nb_Medecins,Nb_Infirmiers,Nb_Lits,Taux_Vaccination_Pct,Mortalite_Maternelle,Mortalite_Infantile,Cas_Palu,Cas_Cholera,Cas_Covid,Nb_Urgences,Satisfaction_Moyenne,Zone_Urgence
97,2021,1,2,46.32,2,12,5,53,51.94,5,4,353,12,38,3,2.93,1
97,2021,2,1,91.88,2,8,24,18,51.6,1,4,714,3,5,23,3.73,1
97,2021,2,2,84.79,2,4,35,17,52.78,2,13,717,10,39,16,2.67,1
97,2021,3,1,60.86,3,14,34,19,81.85,5,13,748,17,27,10,3.46,1
97,2021,3,2,74.84,3,3,42,56,83.77,2,6,281,6,45,1,4.57,0
97,2021,4,1,53.67,2,16,15,80,74.35,0,5,500,14,7,6,3.46,1
97,2021,4,2,85.5,1,17,21,33,71.5,2,5,588,20,41,5,4.13,1
97,2021,5,1,67.93,1,19,30,33,75.02,5,9,260,13,0,28,3.74,0
97,2021,5,2,51.34,3,12,32,5,95.74,5,10,303,19,41,29,4.47,1
97,2021,6,1,42.41,2,15,37,8,73.57,5,12,152,14,34,18,4.32,1
97,2021,6,2,81.36,3,11,17,59,92.69,4,10,307,3,37,27,2.7,0
97,2021,7,1,79.07,1,15,36,74,90.89,0,11,419,10,19,25,3.94,1
97,2021,7,2,54.83,3,10,23,11,69.63,1,4,77,16,41,22,2.7,1
97,2021,8,1,81.18,1,8,44,60,65.05,1,6,481,4,47,30,4.39,0
97,2021,8,2,73.86,2,13,59,71,83.81,2,9,518,18,47,21,3.13,1
97,2021,9,1,85.44,1,16,24,59,97.57,5,1,370,2,36,11,2.52,0
97,2021,9,2,63.08,3,6,36,6,80.11,5,7,170,6,25,26,3.41,0
97,2021,10,1,71.27,3,6,28,71,51.19,5,10,57,19,22,9,4.28,0
97,2021,10,2,41.82,1,1,27,52,84.12,0,13,102,8,36,5,4.08,1
97,2021,11,1,41.84,3,6,56,20,65.66,4,14,595,14,0,22,4.34,1
97,2021,11,2,53.52,1,18,14,29,79.98,4,0,183,5,15,24,3.86,1
97,2021,12,1,69.23,3,17,25,46,69.46,2,8,158,6,20,19,2.89,0
97,2021,12,2,49.3,2,2,6,55,82.32,3,4,352,6,27,26,2.98,1
97,2022,1,1,44.6,2,5,31,52,79.08,3,1,307,13,49,4,4.68,1
97,2022,1,2,80.44,1,20,40,41,92.26,5,9,173,11,24,19,2.96,0
97,2022,2,1,58.54,2,18,30,52,93.74,3,0,243,5,6,22,3.24,1
97,2022,2,2,87.01,1,14,24,27,70.83,1,15,116,16,9,0,4.08,1
97,2022,3,1,87.55,3,7,39,27,60.65,1,10,178,5,24,3,2.77,0
97,2022,3,2,49.18,2,15,24,24,82.37,3,13,82,10,43,21,3.94,1
97,2022,4,1,79.84,2,20,34,52,50.97,1,9,583,8,44,30,2.84,1
97,2022,4,2,72.84,1,11,47,9,67.15,5,10,259,17,42,10,3.29,0
97,2022,5,1,76.49,1,7,50,67,71.32,2,13,540,5,15,9,3.45,1
97,2022,5,2,82.08,2,15,10,19,97.48,2,11,599,8,48,13,4.62,1
97,2022,6,1,58.58,1,19,48,76,71.76,3,13,151,4,17,2,3.83,1
97,2022,6,2,72.46,1,10,48,76,89.57,4,9,623,8,16,16,3.18,1
97,2022,7,1,40.54,1,13,15,8,64.79,3,14,33,11,14,3,4.21,1
97,2022,7,2,79.65,2,11,26,36,55.1,0,15,440,19,47,10,4.61,1
97,2022,8,1,78.06,1,11,35,8,69.03,5,8,558,19,48,1,2.56,1
97,2022,8,2,78.21,1,9,42,20,79.19,0,6,315,13,10,29,4.16,0
97,2022,9,1,67.65,2,3,50,15,74.81,2,0,418,14,27,29,3.72,0
97,2022,9,2,83.26,3,5,42,37,73.51,0,14,599,11,28,14,4.55,1
97,2022,10,1,56.47,3,6,40,16,75.01,5,15,41,20,11,16,4.64,1
97,2022,10,2,50.59,2,1,57,10,84.97,2,0,359,15,1,5,3.55,1
97,2022,11,1,41.62,1,20,32,70,74.62,3,9,94,3,25,15,3.72,1
97,2022,11,2,64.42,1,17,20,67,50.73,5,15,325,19,33,1,3.71,1
97,2022,12,1,93.55,3,19,38,71,88.91,1,9,161,1,43,16,2.85,0
97,2022,12,2,42.07,3,13,51,8,73.17,1,1,650,13,6,29,4.07,1
97,2023,1,1,70.2,1,15,26,64,97.7,4,3,545,13,40,27,3.45,1
97,2023,1,2,93.58,1,6,30,38,72.2,2,9,143,10,7,5,4.03,0
97,2023,2,1,64.15,2,20,49,41,66,4,4,257,11,29,7,4.27,0
97,2023,2,2,61.89,1,18,17,57,67.42,0,15,315,11,50,9,2.96,1
97,2023,3,1,43.86,1,13,43,21,89.09,0,3,416,8,6,20,4.22,1
97,2023,3,2,55.59,3,15,31,62,86.14,1,10,505,15,8,20,3.91,1
97,2023,4,1,86.3,2,16,44,34,95.02,1,1,417,16,2,7,3.71,0
97,2023,4,2,85.31,1,20,27,64,74.39,3,9,51,6,5,13,2.99,0
97,2023,5,1,67.68,1,1,52,51,64.1,1,4,732,12,8,5,2.52,1
97,2023,5,2,68.68,1,12,46,63,67.27,1,6,616,4,2,8,4.51,1
97,2023,6,1,51.46,1,14,33,66,66.93,4,8,52,11,8,20,3.76,1
97,2023,6,2,71.04,3,12,14,68,76.52,1,14,355,5,4,4,3,1
97,2023,7,1,43.79,3,5,38,49,55.9,4,3,659,14,50,17,4.66,1
97,2023,7,2,70.49,2,2,22,33,75.1,5,1,333,12,20,19,3.47,0
97,2023,8,1,69.64,3,5,58,51,65.76,3,11,357,7,1,0,2.54,1
97,2023,8,2,49.59,2,18,34,36,88.74,0,11,565,11,19,28,3.56,1
97,2023,9,1,79.63,1,2,45,9,86.78,1,14,764,4,39,16,4.35,1
97,2023,9,2,93.09,1,10,42,55,64.92,2,5,706,4,47,13,4.16,1
97,2023,10,1,78.41,2,5,30,25,92.51,2,5,715,4,45,4,3.82,1
97,2023,10,2,84.15,3,13,32,78,75.03,4,10,550,15,6,26,3.12,1
97,2023,11,1,50.57,1,6,29,6,80.11,4,12,725,20,14,3,4.49,1
97,2023,11,2,83.98,3,17,17,55,80.15,4,8,602,14,26,15,4.29,1
97,2023,12,1,78.16,2,8,55,36,80.45,1,5,795,7,48,4,4,1
97,2023,12,2,62.21,2,17,12,72,92.43,1,2,675,5,42,24,3.39,1
98,2020,1,1,84.65,2,13,47,12,53.7,2,1,30,15,45,15,4.03,0
98,2020,1,2,49.38,2,4,10,68,53.48,5,15,432,12,34,28,3.66,1
98,2020,2,1,81.29,2,4,44,77,85.68,1,1,371,4,2,29,3.87,0
98,2020,2,2,40.89,1,16,26,77,95.94,1,15,501,5,8,19,3.25,1
98,2020,3,1,66.79,3,5,29,73,69.69,0,5,61,3,34,18,3.1,0
98,2020,3,2,56.43,2,9,49,27,59.73,1,6,647,10,4,8,4.11,1
98,2020,4,1,45.91,1,20,41,7,59.63,1,10,467,10,11,1,3.24,1
98,2020,4,2,61.93,1,20,56,40,76.7,4,3,163,10,9,2,3.6,0
98,2020,5,1,91.45,3,1,43,25,60.09,1,12,438,7,6,6,3.52,1
98,2020,5,2,45.56,2,2,9,13,95.8,1,12,770,7,41,17,3.05,1
98,2020,6,1,52.47,1,12,8,37,97.42,2,12,208,7,12,1,4.45,1
98,2020,6,2,69.25,3,14,42,44,51.09,1,3,167,4,37,27,2.83,0
98,2020,7,1,87.79,2,4,10,27,76.94,1,0,704,9,11,22,4.12,1
98,2020,7,2,76.33,3,2,24,27,62.33,2,7,771,5,50,7,3.14,1
98,2020,8,1,90.04,1,17,35,68,79.63,0,3,20,11,41,25,4.7,0
98,2020,8,2,80.32,1,18,24,28,53.43,1,9,319,17,15,13,4.56,0
98,2020,9,1,60.04,3,17,6,76,96.84,3,10,727,0,29,27,4.78,1
98,2020,9,2,63.99,1,10,26,49,71.85,5,3,248,3,11,25,4.31,0
98,2020,10,1,40.34,3,17,33,66,85.35,1,1,695,0,44,29,2.58,1
98,2020,10,2,59.02,3,4,54,22,90.37,0,6,542,8,1,21,3.72,1
98,2020,11,1,50.94,3,7,11,15,64.83,5,3,111,17,36,3,3.32,1
98,2020,11,2,93.8,1,6,23,79,62.22,3,10,676,16,19,4,3.36,1
98,2020,12,1,49.58,2,17,15,27,51.91,2,13,384,15,22,26,3.14,1
98,2020,12,2,74.78,3,17,14,78,52.67,5,10,65,15,37,17,3.96,0
98,2021,1,1,66.49,1,9,54,54,79.74,2,2,501,5,41,21,2.9,1
98,2021,1,2,94.56,2,20,41,43,52.18,4,7,771,11,12,10,3.31,1
98,2021,2,1,78.25,1,1,13,45,61.61,0,2,373,1,12,20,3.66,0
98,2021,2,2,81.41,2,8,22,49,71.94,4,11,693,0,12,16,3.93,1
98,2021,3,1,70.63,1,11,47,77,79.24,4,12,535,18,23,29,3.88,1
98,2021,3,2,68.87,3,15,18,39,70.52,4,9,521,9,46,29,2.83,1
98,2021,4,1,53.68,2,18,18,5,78.43,5,0,191,14,1,23,2.58,1
98,2021,4,2,49.71,2,14,30,27,70.42,2,3,400,19,35,19,2.68,1
98,2021,5,1,52.38,1,17,12,43,71.88,4,0,667,0,11,6,4.46,1
98,2021,5,2,74.35,2,19,14,75,56.19,2,12,368,12,3,7,3.47,1
98,2021,6,1,94.29,2,4,44,75,90.8,5,7,683,12,2,6,4.24,1
98,2021,6,2,79.98,1,8,59,56,84.79,1,15,640,16,9,6,4.32,1
98,2021,7,1,85.86,2,19,42,75,75.73,2,12,112,3,28,0,3.11,1
98,2021,7,2,50.02,3,13,16,19,93.99,5,7,135,12,24,5,4.02,1
98,2021,8,1,58.5,1,18,17,40,87.2,4,6,321,17,42,22,4.46,1
98,2021,8,2,79.07,3,9,9,75,94.26,2,12,761,0,37,9,3.96,1
98,2021,9,1,81.77,1,13,23,75,96.77,4,6,365,7,50,8,3.57,0
98,2021,9,2,53.36,1,11,38,50,57.49,4,9,203,0,8,10,4.04,1
98,2021,10,1,46.76,2,19,6,30,96.73,3,3,215,2,11,22,2.81,1
98,2021,10,2,86.38,1,1,15,48,78.72,4,1,709,2,12,5,4.61,1
98,2021,11,1,40.12,1,6,27,12,96.74,2,1,678,17,32,1,3.77,1
98,2021,11,2,68.76,2,6,51,58,92.29,5,2,725,5,46,11,2.56,1
98,2021,12,1,88.1,1,12,28,71,64.14,0,11,690,9,15,16,4.53,1
98,2021,12,2,69.14,3,1,38,56,86.06,3,3,126,20,12,14,4.43,0
98,2022,1,1,59.52,1,18,14,31,54.84,2,12,101,16,38,10,4.15,1
98,2022,1,2,77.5,2,10,5,22,63.98,4,9,639,10,42,10,2.94,1
98,2022,2,1,93.4,3,11,51,22,50.33,5,2,457,12,12,28,2.54,0
98,2022,2,2,89.97,1,16,56,37,51.17,0,9,409,1,1,10,3.04,0
98,2022,3,1,56.69,1,8,60,35,64.21,0,9,253,19,12,5,3.5,1
98,2022,3,2,90.1,1,6,37,8,67.03,5,10,28,7,2,21,4.1,0
98,2022,4,1,52.3,3,15,25,25,80.09,2,9,628,12,34,2,4.18,1
98,2022,4,2,53.96,1,16,8,32,97.77,2,6,454,3,43,2,3.39,1
98,2022,5,1,63.17,3,17,36,6,66.88,3,4,275,16,10,7,2.72,0
98,2022,5,2,50.25,1,5,25,50,84.93,3,13,34,5,0,26,2.62,1
98,2022,6,1,67.21,1,20,56,77,96.58,4,0,585,18,3,6,3.5,1
98,2022,6,2,56.04,2,8,5,60,79.25,1,13,53,8,12,9,3.6,1
98,2022,7,1,62.58,2,17,13,61,52.55,0,6,306,20,29,25,3.31,0
98,2022,7,2,46.68,2,12,23,6,88.96,2,7,598,4,49,13,2.93,1
98,2022,8,1,58.45,1,13,57,33,74.11,1,5,458,16,0,19,3.34,1
98,2022,8,2,83.82,1,16,58,22,90.9,2,2,48,3,0,14,3.81,0
98,2022,9,1,56.64,2,16,34,78,72.36,5,0,30,18,47,16,3.87,1
98,2022,9,2,89.25,1,6,43,47,95.08,5,15,29,14,30,3,4.64,1
98,2022,10,1,43.37,2,7,54,12,52.58,4,9,211,0,5,4,3.8,1
98,2022,10,2,67.06,3,18,24,18,67.01,0,7,556,6,3,26,4.43,1
98,2022,11,1,65.63,2,6,49,34,55.26,2,11,246,14,24,30,2.91,1
98,2022,11,2,60.32,2,7,59,12,63.71,0,6,598,11,50,19,4.54,1
98,2022,12,1,70.07,1,3,41,40,69.73,3,3,151,12,38,1,3.1,0
98,2022,12,2,88.56,1,1,23,27,64.18,4,7,454,6,24,10,3.69,0
98,2023,1,1,40.29,1,19,20,39,78.63,2,3,186,11,48,3,4.53,1
98,2023,1,2,56.97,1,4,39,31,60.15,2,3,790,18,24,13,4.49,1
98,2023,2,1,68.53,3,14,54,70,66.59,4,6,384,10,42,8,3.91,0
98,2023,2,2,54.35,3,9,30,64,57.26,1,6,650,19,4,17,2.61,1
98,2023,3,1,75.38,2,8,16,47,74.48,2,0,290,13,44,29,4.21,0
98,2023,3,2,54.73,2,8,41,41,86.75,5,0,60,16,4,0,3.02,1
98,2023,4,1,52.59,2,18,32,26,81.5,5,5,350,20,23,29,4.38,1
98,2023,4,2,73.82,3,8,24,67,69.77,2,1,557,6,24,13,2.96,1
98,2023,5,1,78.87,3,9,8,8,66.56,0,12,487,0,23,7,3.88,1
98,2023,5,2,62.5,3,16,45,15,62.52,2,14,787,10,9,17,2.79,1
98,2023,6,1,93.63,3,18,36,11,65.32,2,0,713,15,34,13,4.15,1
98,2023,6,2,50.92,1,8,59,47,95.02,1,1,24,13,16,15,2.96,1
98,2023,7,1,55.11,2,8,34,37,79.83,5,10,730,2,34,10,4.4,1
98,2023,7,2,79,1,18,8,43,77.04,3,7,477,5,43,16,3.75,0
98,2023,8,1,92.69,1,18,15,71,55.62,0,9,212,11,29,17,4.3,0
98,2023,8,2,77.19,3,9,50,43,80.07,2,14,498,12,21,19,3.56,1
98,2023,9,1,53.88,2,4,60,67,69.83,0,9,309,17,1,15,2.76,1
98,2023,9,2,44.13,2,3,7,25,62,2,2,215,17,40,13,3.16,1
98,2023,10,1,72.45,1,16,31,61,81.3,2,12,789,19,34,19,2.9,1
98,2023,10,2,53.93,2,12,48,18,84.72,0,15,38,19,0,29,3.85,1
98,2023,11,1,70.76,1,17,37,70,59.72,1,11,279,14,4,17,4.45,1
98,2023,11,2,58.89,1,10,38,74,94.48,5,5,156,10,30,8,3.67,1
98,2023,12,1,48.46,2,17,11,22,68.06,1,6,239,1,44,23,4.07,1
98,2023,12,2,56.13,1,11,56,61,86.47,1,3,287,2,17,10,4.67,1
99,2020,1,1,77.89,1,10,53,5,92.45,1,14,413,13,43,21,3.54,1
99,2020,1,2,66.64,1,20,11,77,51.98,0,4,754,15,6,26,4.28,1
99,2020,2,1,45.19,2,18,31,27,68.63,2,11,464,20,44,20,3.09,1
99,2020,2,2,57.45,3,7,17,43,84.16,5,5,747,4,44,6,3.56,1
99,2020,3,1,82.56,1,19,37,80,61.38,1,0,429,19,20,17,4.04,0
99,2020,3,2,80.47,1,20,48,7,52.39,2,8,246,20,47,24,3.68,0
99,2020,4,1,71.76,3,16,32,35,59.71,5,11,636,10,14,21,3.02,1
99,2020,4,2,61.33,2,1,24,12,66.55,1,8,342,15,9,21,3.93,0
99,2020,5,1,55.8,3,16,50,41,77.01,5,10,777,1,43,19,2.53,1
99,2020,5,2,72.37,1,17,39,42,78.85,3,6,730,15,18,17,4.07,1
99,2020,6,1,47.36,3,15,49,53,81.32,4,14,345,13,35,12,3.97,1
99,2020,6,2,66.92,3,20,35,33,70.12,4,2,304,15,48,9,3.76,0
99,2020,7,1,45.68,2,3,18,66,74.27,1,1,347,0,38,17,3.08,1
99,2020,7,2,66.54,2,8,56,67,76.3,3,0,220,4,7,24,4.56,0
99,2020,8,1,91.35,2,17,54,69,74.1,3,2,797,14,39,10,2.79,1
99,2020,8,2,63.77,2,3,15,79,94.46,0,4,177,15,38,7,2.87,0
99,2020,9,1,50.19,3,5,46,42,58.76,5,4,480,12,23,10,3.84,1
99,2020,9,2,60.77,1,6,30,18,56.7,0,15,755,20,12,28,3.02,1
99,2020,10,1,49.91,2,10,55,64,64.33,0,14,635,20,0,1,4.35,1
99,2020,10,2,77.64,2,5,40,9,53.95,4,2,169,0,24,28,2.85,0
99,2020,11,1,80.45,3,17,58,65,87.17,0,7,321,5,9,14,3.12,0
99,2020,11,2,59.15,1,16,31,29,52.43,1,7,688,1,6,17,4.77,1
99,2020,12,1,67.59,3,7,44,7,51.31,4,5,345,17,1,29,4.34,0
99,2020,12,2,41.87,3,9,18,45,95.45,5,15,412,9,5,15,2.71,1
99,2021,1,1,48.95,2,7,32,16,73.09,4,0,36,18,1,14,4.07,1
99,2021,1,2,43.88,2,20,52,79,73.57,4,14,486,20,2,25,4.59,1
99,2021,2,1,68.47,1,5,39,40,70.84,2,0,306,3,41,30,3.64,0
99,2021,2,2,91.68,1,14,5,12,50.67,2,5,36,18,2,4,3.83,0
99,2021,3,1,83.1,3,11,52,48,63.96,1,12,537,4,48,11,3,1
99,2021,3,2,58.14,1,4,36,16,71.13,4,8,723,17,37,26,3.76,1
99,2021,4,1,40.44,3,17,6,58,57.27,0,14,669,2,11,27,4.31,1
99,2021,4,2,90.07,1,5,29,18,60.4,3,14,79,10,32,7,3.06,1
99,2021,5,1,82.69,3,19,59,56,75.36,3,10,218,10,18,0,2.83,0
99,2021,5,2,47.33,1,9,41,35,70.67,3,4,209,3,30,0,3.88,1
99,2021,6,1,93.21,1,9,46,58,54.15,3,8,330,18,20,16,3.42,0
99,2021,6,2,50.68,2,1,27,27,67.98,5,9,101,6,22,16,3.96,1
99,2021,7,1,64.09,2,17,60,61,51.09,3,8,351,19,20,6,3.97,0
99,2021,7,2,73.16,2,12,23,76,97.32,5,13,94,4,45,27,2.76,1
99,2021,8,1,48.63,3,18,52,6,50,1,6,392,8,14,2,2.52,1
99,2021,8,2,59.93,2,6,40,40,54.17,4,2,162,6,17,21,3.77,1
99,2021,9,1,53.63,3,1,6,15,78.96,5,2,526,1,5,2,4.57,1
99,2021,9,2,50.41,3,12,8,58,75.54,0,7,125,11,28,7,4.51,1
99,2021,10,1,69.21,3,19,44,53,65.73,1,1,440,2,25,14,2.96,0
99,2021,10,2,43.43,1,13,48,62,84,0,10,352,17,1,5,3.53,1
99,2021,11,1,50.15,2,16,20,12,86.23,3,6,472,18,50,16,2.66,1
99,2021,11,2,86.94,2,1,53,80,66.55,1,5,583,2,7,6,2.94,1
99,2021,12,1,64.23,1,14,35,58,73.58,2,2,185,6,33,27,4.21,0
99,2021,12,2,85.93,2,15,58,34,59.07,2,10,188,17,29,11,3.18,0
99,2022,1,1,84.18,3,1,31,77,64.66,0,7,62,7,23,10,2.93,0
99,2022,1,2,50.88,1,10,47,14,53.05,5,9,413,5,7,16,4.72,1
99,2022,2,1,73.94,2,12,18,11,71.66,5,9,785,8,38,15,3.94,1
99,2022,2,2,71.91,3,3,44,26,71.24,5,1,532,4,20,28,4.47,1
99,2022,3,1,85.94,3,9,27,80,90.07,5,8,605,13,26,7,4.8,1
99,2022,3,2,62.15,1,13,10,75,58.9,1,2,736,2,18,15,4.63,1
99,2022,4,1,66.42,3,17,57,12,72.24,3,7,674,0,9,21,3.08,1
99,2022,4,2,72.41,3,6,39,57,96.63,1,11,681,13,39,12,2.92,1
99,2022,5,1,59.67,2,18,40,53,94.89,5,9,323,9,44,9,3.67,1
99,2022,5,2,74.84,2,4,17,51,65.61,3,7,594,20,50,26,4.44,1
99,2022,6,1,73.33,1,1,52,43,87.32,0,4,754,5,41,17,3.82,1
99,2022,6,2,84.22,3,19,26,24,87.72,2,14,155,6,44,9,3.69,1
99,2022,7,1,79.29,2,2,22,11,60.79,4,1,585,16,5,5,3.17,1
99,2022,7,2,77.88,3,10,47,33,71.62,4,12,72,8,20,18,3.54,1
99,2022,8,1,58.14,2,20,6,47,83.7,3,8,473,2,3,26,4.57,1
99,2022,8,2,52.21,2,2,24,57,84.25,0,14,533,14,27,23,4.49,1
99,2022,9,1,91.37,1,5,19,49,92.17,5,4,685,17,15,7,4.22,1
99,2022,9,2,42.39,3,1,38,57,87.27,5,12,298,4,50,28,4.39,1
99,2022,10,1,40.59,1,15,12,67,63.29,0,8,795,5,8,12,2.58,1
99,2022,10,2,47.24,3,10,43,13,58.51,0,9,66,16,12,2,2.9,1
99,2022,11,1,90.32,3,19,37,47,56.01,0,14,197,12,39,22,4.28,1
99,2022,11,2,50.8,2,6,50,60,69.32,2,12,691,16,19,28,4.61,1
99,2022,12,1,53.07,1,9,52,61,96.33,1,11,769,20,37,11,3.61,1
99,2022,12,2,53.12,2,10,5,17,67.2,3,6,171,2,1,22,3.75,1
99,2023,1,1,81.87,1,2,55,18,55.25,4,11,67,11,44,4,3.5,1
99,2023,1,2,77.89,1,16,28,52,67.69,3,0,228,2,46,22,4.14,0
99,2023,2,1,80.69,1,10,58,7,93.74,4,0,131,12,8,21,4.36,0
99,2023,2,2,86.08,3,17,33,68,77.1,5,0,690,16,20,5,3.73,1
99,2023,3,1,54.55,3,20,40,73,75.77,3,6,97,16,41,1,3.13,1
99,2023,3,2,77.72,1,19,32,60,94.14,5,9,637,1,14,20,4.03,1
99,2023,4,1,40.06,1,17,24,31,70.89,0,10,96,20,30,25,4.56,1
99,2023,4,2,81.7,3,14,33,52,63.96,2,1,608,17,25,11,4.65,1
99,2023,5,1,76.51,2,9,18,5,71.4,5,13,459,10,6,11,3.14,1
99,2023,5,2,76.99,1,14,19,17,62.67,4,1,145,8,23,17,3.59,0
99,2023,6,1,61.86,3,13,8,63,68.7,0,1,74,2,50,23,3.87,0
99,2023,6,2,48.17,2,7,55,68,66.37,2,0,612,0,0,2,3.64,1
99,2023,7,1,51.69,2,15,41,58,91.02,4,9,329,4,41,30,2.75,1
99,2023,7,2,41.9,1,16,24,10,96.34,2,13,761,8,7,28,2.73,1
99,2023,8,1,48.67,2,18,36,69,57.46,1,6,687,11,20,4,3.28,1
99,2023,8,2,48.54,3,5,49,71,87.68,4,7,410,11,34,1,2.91,1
99,2023,9,1,92.77,3,7,58,66,92.35,2,12,446,12,47,24,4.33,1
99,2023,9,2,89.11,1,8,50,67,97.61,2,10,268,1,42,16,4.33,0
99,2023,10,1,60.78,3,15,8,22,65.25,2,0,701,12,4,11,4.29,1
99,2023,10,2,90.57,1,10,39,5,89.12,3,5,418,16,9,26,2.52,0
99,2023,11,1,84.44,2,9,38,74,61.2,3,14,564,6,38,18,3.21,1
99,2023,11,2,73.11,1,5,26,10,88.06,4,0,707,18,39,18,3.4,1
99,2023,12,1,85.72,3,19,26,66,57.83,3,4,252,1,46,10,2.83,0
99,2023,12,2,66.12,2,15,55,34,64.79,3,15,125,9,40,1,3.06,1
100,2020,1,1,70.34,3,17,19,14,54.9,2,0,309,17,47,8,4.72,0
100,2020,1,2,86.92,2,4,57,64,76.96,0,7,541,17,31,21,4.3,1
100,2020,2,1,75.64,2,4,12,5,54.89,2,15,783,0,46,6,3.24,1
100,2020,2,2,93.82,1,15,50,52,51.57,0,1,300,20,47,29,3.48,0
100,2020,3,1,89.83,1,18,12,62,60.86,5,12,245,4,18,11,2.87,1
100,2020,3,2,45.5,3,20,14,75,81.6,4,4,640,11,30,17,3.94,1
100,2020,4,1,58.5,1,16,5,55,81.82,4,5,670,20,2,0,3.24,1
100,2020,4,2,76.62,3,3,21,52,60.25,3,10,280,16,15,28,2.94,0
100,2020,5,1,53.38,1,2,48,56,78.55,2,4,568,0,9,8,3.11,1
100,2020,5,2,91.71,3,7,51,80,59.86,2,12,130,20,33,14,4.38,1
100,2020,6,1,56.45,3,9,17,51,67.13,5,10,445,17,35,4,3.82,1
100,2020,6,2,71.42,1,9,53,22,84.98,1,1,501,2,48,26,2.73,1
100,2020,7,1,59.29,2,8,33,26,56.13,5,4,170,6,1,18,3.58,1
100,2020,7,2,50.98,1,2,40,46,92.65,4,12,66,5,7,30,3.35,1
100,2020,8,1,63.97,2,3,32,52,84.51,0,0,32,1,26,18,3.58,0
100,2020,8,2,74.34,2,2,39,60,60.82,5,15,479,17,4,8,4.78,1
100,2020,9,1,90.04,2,11,52,55,52.57,5,7,788,4,8,6,4.73,1
100,2020,9,2,51.75,1,17,10,69,70.62,4,15,59,8,32,14,3.4,1
100,2020,10,1,69.28,1,11,47,37,56.13,5,5,602,20,43,4,4.39,1
100,2020,10,2,54.15,2,14,17,18,56.8,2,6,565,1,46,2,3.75,1
100,2020,11,1,94.78,3,19,5,50,66.3,2,11,544,20,31,8,3.5,1
100,2020,11,2,55.43,2,1,24,78,53.4,3,14,140,15,2,11,4.02,1
100,2020,12,1,78.4,3,12,11,60,57.64,1,2,331,12,25,25,3.76,0
100,2020,12,2,47.85,1,10,51,22,94.18,0,4,666,18,11,20,4.55,1
100,2021,1,1,41.2,1,2,19,57,65.99,0,11,209,12,23,20,3.73,1
100,2021,1,2,71.71,3,20,20,60,81.52,2,2,107,9,16,12,3.07,0
100,2021,2,1,61.77,1,15,23,56,89.58,2,15,458,0,2,7,3.26,1
100,2021,2,2,56.54,1,3,60,74,83.2,2,10,134,12,50,7,4.78,1
100,2021,3,1,90.7,2,3,23,15,53.78,5,7,386,19,27,14,3.69,0
100,2021,3,2,52.81,1,2,21,23,54.06,5,1,630,13,2,3,3.4,1
100,2021,4,1,48.57,2,5,27,5,76.63,3,5,114,5,16,28,3.11,1
100,2021,4,2,83.23,2,12,45,65,75.18,3,5,186,2,39,18,2.8,0
100,2021,5,1,82.71,1,6,9,39,72.71,2,14,589,14,20,27,3.6,1
100,2021,5,2,91.79,3,11,40,55,91.16,5,7,193,14,32,25,4.52,0
100,2021,6,1,76.57,2,13,57,73,54.86,2,15,232,14,8,6,3.61,1
100,2021,6,2,72.62,3,17,48,46,52.67,5,13,152,12,17,28,3.59,1
100,2021,7,1,49.67,1,9,24,37,60.32,3,13,415,3,25,29,3.98,1
100,2021,7,2,69.94,2,15,46,16,73.46,3,10,143,5,19,15,3.95,0
100,2021,8,1,80.55,2,4,24,23,59.38,1,15,317,11,47,26,2.89,1
100,2021,8,2,54.45,2,17,15,53,60.62,5,9,153,1,10,9,3.22,1
100,2021,9,1,61.52,1,7,58,25,59.65,0,13,601,12,46,29,2.6,1
100,2021,9,2,43.22,2,12,23,49,79.64,2,14,256,5,43,7,2.62,1
100,2021,10,1,68.88,2,2,5,72,79.77,1,4,344,19,1,11,3.49,0
100,2021,10,2,54.78,2,17,5,49,85.51,1,1,409,11,35,28,4.52,1
100,2021,11,1,89.75,1,10,13,44,62.12,2,3,152,5,38,26,3.96,0
100,2021,11,2,84.25,1,11,55,45,59.72,2,7,787,19,9,5,3.71,1
100,2021,12,1,84.82,1,6,41,80,93.91,2,4,421,8,2,5,3.33,0
100,2021,12,2,61.95,1,1,40,35,96.35,0,6,384,7,34,27,2.99,0
100,2022,1,1,47.12,2,9,58,36,96.81,0,8,497,7,42,5,4.04,1
100,2022,1,2,59.34,1,7,32,6,68.41,0,10,206,12,11,30,3.03,1
100,2022,2,1,53.58,3,2,45,56,67.07,2,7,571,3,3,10,4.65,1
100,2022,2,2,74.43,2,15,44,37,73.96,3,14,169,16,47,5,3.25,1
100,2022,3,1,56.83,1,1,60,52,89.72,4,4,518,17,15,21,4.51,1
100,2022,3,2,42.42,2,10,8,46,57.61,1,8,109,17,50,15,2.94,1
100,2022,4,1,42.44,2,14,56,70,68.46,1,12,298,3,37,6,3.14,1
100,2022,4,2,92.91,1,12,21,11,62.41,2,3,642,6,2,7,2.81,1
100,2022,5,1,60.82,2,12,25,43,76.39,4,10,522,17,30,5,4.3,1
100,2022,5,2,68.47,3,4,6,37,81.11,1,8,32,18,22,2,2.72,0
